fa_id,F_NUMBER,CF_ACCURACY,audit_full,type_audit,Farm Type,FA_GENT,FA_PRINCT,FA_PART,audit_year,carbon_other,de_d,de_e,de_of,de_re,de_rh,total_de,ie_fert,ie_lime,ie_feed,ie_bed,ie_pest,ie_wp,ie_refloss,ie_dc,ie_tr,total_ie,total_co2eu,me_ferm,me_manm,total_me,no_fert,no_mants,no_manm,no_orgmants,crop_nres,total_no,wf_co2,seqfor,netmlandu,total_wf_co2,total_lu_co2,total_ha_co2,farm_output_kg,Averages size of Business,sumsox,o_tot,outp_ns,o_tgs,i_totnew,FBI,i_feed,i_fee_ho,Q of Feed Home Produced (tonnes),i_ole,i_fert,labourx,i_mach,i_machd,landbc,newxmisc,Output/Input Ratio,Output/Input less SUBS Ratio,Average size of farm (hectares),aoc,aop,aosr,aocc,aofc,agr,noe,nrc,ndc,fis_d_oc,o_tc,o_tl,o_miscnew,omcat12,bullzz,dcow,ocat12,ofcat2,heifrr,omcat2,ocatt1,reacow,caveal,hefdar,chikks,fdeer,goatzz,henszz,opoult,tchick,booars,sowgil,piglet20,stopig,horsey,o_live,ewehlow,lamlow,oshlow,ramlow,ewelow,ewehill,lamhil,oshhil,ramhil,ewehil,dsecxx613,dseczz612,cropxp,livexp,otherxp,YS_YEAR,FA_ESU,FS_SIZE,FA_ORGPC,FA_CNW,FA_NETP,FA_TCCV,FA_TCOV,FA_MCV,FA_MOV,FA_INT,FA_LABU,FA_ACV,FA_AOV,FA_MIOUT,FA_MIOUQ,FA_VCEXP,FA_TFCEX,FA_GLU,FA_OUTPT,FA_CINC,FA_CREV,FA_LREV,FA_IFEED,FA_IFUEL,i_lbc_rr,i_gross_rent,i_labour,FT_TEN,FA_FBUS,FA_AAUA,CO2e_PerAdjHA,NUTS2,lfasubx,lfabase,lfasupp,nsub_bps,nsub_bes,nsub_dtup,nsub_ssbeef,nsub_susheep,srdp1,srdp2,lmo,agri_eg,aid_scp,esa_g,supp_ad,supp_fa,fws_g,other_g,supp_q,othersub,ar_pil2,arg,aarg,afwl,aowl,lab_hrs_reg
128432021,12843,Average,2,0,7,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,78923,2256,3316,0,0,84496,134930,16547,674557,44400,255,0,0,2109,0,872798,957294,778457,20065,798521,0,104099,0,281761,26723,412582,2168397,0,2168397,20.57,8316,17319,105397,4.9095,396108.72,573043,545301,27742,474275,98769,244946,78310,610,41480,17136,18493,41288,38810,20694,26850,1.20825,1.14976,126.7,91.5,0,0,0,6.3,26.9,176.5,0,0,540.8,87044,455189,3068,133.1,0,0,56.2,2,0,3.5,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2.9,3.5,176.5,0,0,0,0,0,.,.,41714,286426,146135,2021,89.22,8,1,1826340,114408,597522,524833,188136,190724,4763,2,2104888,1993064,0,0,328140,181093,265.63,573043,70625,0,1171027,244946,15966,1661,0,13752,1,1,125.2,17319.46,UKM5,0,0,0,26836,0,0,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,4860
128502021,12850,Above Average,2,0,8,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,834 - Non-dairying grazing livestock combined with field crops,.,0,38336,1605,7603,0,0,47545,97468,0,93838,12059,169,0,0,552,0,204085,251630,586382,16735,603117,0,82708,0,186710,19262,288681,1143428,0,1143428,2.76,6379,8214,414124,5.0068,181038.9,341715,300465,41250,257564,92764,53210,16594,130.6,26400,12178,0,36296,36956,40401,35488,1.35754,1.19855,139.2,60.39,0,0,8.84,3.6,66.37,0,135,0,180,75500,213951,11014,9,7.5,0,5,0,22,0,136.5,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,28813,79610,149141,2021,98.51,8,1,2376611,106809,434069,393915,159331,139175,17826,3,3093159,3021853,0,0,108423,230114,172.23,341715,104309,48717,213733,53210,10962,4619,0,0,1,2,139.2,8214.28,UKM7,0,0,0,26646,0,0,14604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7720
128532021,12853,Above Average,2,0,2,1 - Specialist field crops,16 - General field cropping,162 - COP and root crops combined,.,0,159882,8557,0,0,0,168439,359408,35892,0,0,643,0,0,0,0,395943,564382,0,0,0,0,244831,0,0,43614,288444,852827,0,852827,0.25,0,3964,3305177,4.0295,477370.25,605931,562176,43755,484894,124960,0,0,0,0,58157,23487,85875,89085,60808,40517,1.25663,1.16677,215.17,133.11,44.45,19.8,0,6.16,11.65,0,0,0,0,560423,0,1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,185122,0,299772,2021,161.78,9,1,3161006,143453,173989,238937,410267,405472,17875,1.56,3714828,3891326,0,0,198233,318430,0,605931,260297,597724,0,0,22872,27302,26095,23487,4,2,215.17,3963.5,UKM7,0,0,0,43755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681
128652021,12865,Average,2,0,6,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,.,0,28579,2262,7311,0,0,38152,66998,0,17344,3330,58,0,0,203,0,87933,126085,310285,7738,318024,0,41720,0,100135,9739,151594,595703,0,595703,5.27,5486,3843,113031,2.8047,114988.03,168042,131259,36783,141685,26358,20881,12632,97,19522,9834,190,28982,18723,20357,15115,1.18603,0.92641,218,20.62,0,0,0,3.06,99.32,529.5,0,0,52.1,13625,112842,4792,51.9,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.5,344,16.3,21.5,529.5,.,.,17915,40403,83367,2021,28.5,7,1,233789,31503,171206,163537,86859,61950,2363,2,317701,286382,0,0,58508,116421,116.87,168042,39239,4658,182376,20881,7258,11623,10300,190,2,1,155,3843.25,UKM6,2811,2811,0,33747,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,95,32,0,0,4400
128672021,12867,Average,2,0,8,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,833 - Field crops combined with non-dairying grazing livestock,.,0,98502,2546,9846,0,0,110894,138729,86992,30956,0,300,0,0,727,0,257703,368598,411325,11393,422718,0,86697,0,130698,28857,246252,1037567,0,1037567,1.35,8013,5975,767327,3.6621,185393.79,369774,324476,45298,282267,96941,29771,11050,86,31816,25530,31563,47999,31682,15079,38957,1.33779,1.17995,174.8,107.4,0,0,0,3.9,61.36,182.5,75.5,0,113,151671,170243,2562,8.5,3,0,11,0,9,0,81.5,75.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,123,2,10.5,182.5,0,0,0,0,0,.,.,55400,61587,165280,2021,83.81,8,1,1909661,92076,190228,310046,142946,150074,19491,1.64,2351009,2497531,0,0,131582,158686,135.24,369774,239607,94225,341644,29771,18870,1136,0,31563,1,1,173.66,5974.7,UKM6,0,0,0,39154,0,0,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,1,0,0,3428
128692021,12869,Above Average,2,0,8,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,834 - Non-dairying grazing livestock combined with field crops,.,0,23782,2493,4359,0,0,30635,75703,31633,31729,0,89,0,0,268,0,139422,170057,162047,4103,166150,0,52443,0,55247,11076,118766,454973,0,454973,1.2,7685,6293,376965,1.7895,82178.16,144072,125666,18406,111211,32861,20142,5461,43,9285,12718,0,14899,23385,15221,5635,1.29548,1.12998,72.9,32,0,0,0,2.9,37.2,241.5,0,0,54.3,40922,67909,16835,9.1,0,0,25.2,0.5,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.5,197.5,25.4,7,241.5,0,0,0,0,0,.,.,22644,29427,59140,2021,25.91,7,1,751376,42315,49894,96307,103550,116667,0,1.28,814495,684528,0,0,52071,94473,73.16,144072,101019,29967,124856,20142,6566,3250,1800,0,4,1,72.3,6292.85,UKM5,410,410,0,17996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,2750
128702021,12870,Average,2,0,8,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,834 - Non-dairying grazing livestock combined with field crops,.,0,28346,1557,7191,0,0,37094,28728,35892,41698,0,96,0,0,244,0,106659,143753,117917,2905,120821,0,15517,0,34968,12579,63064,327638,0,327638,1.33,7427,2651,245104,2.0484,80475.91,115388,87280,28108,104740,23367,13630,0,0,7021,8345,0,22383,8627,11761,16620,1.21167,0.95704,129.7,34.4,0,0,0,9.2,78,370,0,0,0,31895,53542,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,220.9,107,7.5,370,0,0,0,0,0,.,.,24698,20651,59391,2021,26.58,7,1,1162504,16297,60355,55984,44670,44548,4037,1,1243920,1189363,0,0,45349,90704,69.9,115388,17982,27678,60270,13630,7669,3215,0,0,1,2,123.6,2650.79,UKM5,0,0,0,28108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,2,0,0,2200
128722021,12872,Average,2,0,8,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,833 - Field crops combined with non-dairying grazing livestock,.,0,121497,8233,14160,0,0,143889,289922,18794,3578,0,323,0,0,465,0,313082,456971,396672,10473,407144,0,211908,0,149215,37981,399104,1263220,108900,1154320,1.1,8892,5792,1139471,3.2989,338696.82,556328,510782,45546,385643,175593,38512,30480,240,15108,40793,28398,75457,65796,52276,24993,1.45182,1.33463,229.9,97.2,7.3,16.2,0,6.7,79,0,0,0,244,268643,127864,114275,135,0,0,0,2,0,35.5,71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,85103,53620,246920,2021,88.16,8,1,3026062,185107,423341,385370,291385,342545,4193,2.68,3322344,3124047,0,0,151191,298095,141.86,556328,190502,232625,289444,38512,25684,15116,12569,28398,4,4,218.1,5791.93,UKM5,0,0,0,43185,0,0,0,0,0,0,0,0,0,0,0,0,2361,0,0,0,0,23.5,11.7,10,0,6300
128732021,12873,Average,2,0,2,1 - Specialist field crops,16 - General field cropping,162 - COP and root crops combined,.,0,30226,2339,8297,0,0,40861,65314,81450,0,0,151,0,0,0,0,146914,187776,0,0,0,0,46388,0,0,14505,60893,248669,22869,225800,0.47,0,2214,524093,1.2905,156372,127889,88497,39392,84548,42595,0,0,0,0,12155,0,28012,7811,12121,9247,1.49188,1.03698,112.32,54,12,0,0,16.22,30.1,0,0,0,0,84786,0,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,27357,0,57191,2021,50.94,8,1,1612651,48484,25375,26125,34343,41552,0,1,1630540,1591088,0,0,27357,85640,0,127889,57045,85079,0,0,7037,1300,0,0,1,1,112.32,2213.93,UKM5,0,0,0,24878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514,0,0,0,2.1,2200
128742021,12874,All Estimated,2,0,8,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,833 - Field crops combined with non-dairying grazing livestock,.,0,133975,6153,1291,0,0,141419,235143,3650,65723,0,299,0,0,109,0,304924,446343,327154,9161,336315,0,157621,0,109688,37234,304543,1087202,0,1087202,1.18,10516,6040,915039,2.73,182921.78,301145,260513,40632,268863,32282,32309,0,0,19903,31730,13765,44525,44271,28648,22865,1.12007,0.96894,188,107,0,0,0,6.5,64.5,0,56,0,122.5,141507,100515,18491,8,2,0,24,10,10,0,68.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,62577,52212,154074,2021,72.93,8,1,814963,35783,293129,282062,202739,223274,0,2.86,846991,823018,0,0,114789,193485,98.39,301145,72596,134508,82791,32309,21830,19500,18000,9025,4,2,180,6040.01,UKM5,1446,1446,0,33042,0,0,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,5750
128772021,12877,Average,2,0,6,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,.,0,101329,12976,13580,0,0,127886,180227,12958,220638,11988,135,0,0,2208,0,428154,556040,891925,23441,915365,0,131027,0,286797,33170,450994,1922399,13068,1909331,9.43,6338,7031,203751,7.3632,257454.96,404541,333124,71417,379417,25123,80969,21822,171,46414,28366,27520,59494,26812,49846,34278,1.06622,0.87799,402.4,48.5,0,0,0,21.9,187.5,1154.5,80.5,0,164.9,33520,264010,35594,20,3.5,0,22.5,0.4,39.5,4,75,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,305,716.9,124.8,25,1154.5,.,.,54084,127383,197950,2021,82.27,8,1,255888,29836,471152,394219,115646,129754,12335,2.69,662052,591780,0,0,192455,226082,320.45,404541,-14993,10858,332151,80969,27840,45177,41839,27520,4,1,273.4,7031.45,UKM5,7722,7722,0,51376,0,0,10173,0,0,0,0,0,0,0,0,0,0,0,0,0,2146,144.5,15.5,0,1.2,5720
128782021,12878,Average,2,0,2,1 - Specialist field crops,16 - General field cropping,166 - Various field crops combined,.,0,36518,2716,4986,0,0,44220,65238,40476,0,0,128,0,0,0,0,105841,150062,0,0,0,0,46127,0,0,11864,57991,208053,56628,151425,0.47,27593,2052,437667,2.3737,151090.04,117731,95104,22627,105025,12706,0,0,0,0,9835,0,19813,27555,22541,11836,1.12098,0.90554,101.4,45.7,10.5,0,8.1,5.3,31.8,0,0,0,11.6,80488,0,14616,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,23280,0,81745,2021,64.3,8,1,1854970,18460,10515,4554,128786,141004,0,1,1856316,1857259,0,0,23280,107948,7.54,117731,36600,78390,0,0,7912,5927,4297,0,4,1,101.4,2051.8,UKM5,0,0,0,22627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.2,2200
128812021,12881,Average,2,0,8,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,833 - Field crops combined with non-dairying grazing livestock,.,0,84718,1245,9228,0,0,95190,162479,0,12720,0,303,0,0,348,0,175850,271040,163941,4315,168256,0,114052,0,63816,27901,205769,645064,32561,612503,0.77,10760,4323,827879,1.7558,170726.21,248942,209884,39058,204537,55445,27841,19036,150,9159,23318,0,46153,24891,15553,19093,1.26569,1.07852,149.2,108.61,0,0,0,8.1,32.49,0,0,0,88.5,134444,73904,1536,88.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,32.4,0,0,0,0,0,0,0,.,.,61847,37000,105690,2021,58.8,8,1,3410707,51669,164365,162412,110243,46350,773,1.74,3461226,3383431,0,0,98847,153535,62.46,248942,66805,108571,223325,27841,11375,4160,2050,0,4,1,149.2,4323.49,UKM5,0,0,0,30533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8525,0,0,0,2.99,3620
128832021,12883,Average,2,0,8,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,834 - Non-dairying grazing livestock combined with field crops,.,0,5366,2074,979,0,0,8419,10659,0,18,0,39,0,0,117,0,10833,19252,81299,2280,83578,0,7354,0,28452,5182,40989,143819,60440,83379,1.71,5496,3209,83685,0.5858,37553.16,41032,29436,11596,19141,21891,1407,1270,10,817,3204,0,2595,3861,3183,1402,2.14367,1.53785,45.3,13.87,0,0,0,0,28.95,0,15,0,27.7,13105,15340,991,5,0,0,8,2,0,1.2,11.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,5876,2224,11041,2021,11.99,5,1,828741,22822,50137,43969,17718,17385,0,1.28,828871,814436,0,0,8100,42660,24.82,41032,20515,7983,20034,1407,1818,1301,0,0,1,1,44.82,3208.81,UKM5,726,726,0,9561,0,0,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,2,0,5.55,2750
128842021,12884,Average,2,0,2,1 - Specialist field crops,16 - General field cropping,166 - Various field crops combined,.,0,164510,23383,6071,0,15,193979,334405,365,2535,0,898,0,0,658,0,338862,532841,255950,7142,263091,15,220372,0,88893,84211,393476,1189408,0,1189393,0.32,14033,2883,3702417,9.4026,514106,727609,599650,127959,394443,330900,27168,12636,97.2,3933,50972,45786,77240,25568,81440,25992,1.81409,1.49928,415.7,321.7,12.1,0,30.4,24.7,22.7,0,34,0,97.5,489554,42424,67672,14.5,1,0,20.5,15,10,7.5,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,107316,31101,256026,2021,269.15,10,1,1286272,342893,349958,280389,112785,110824,6712,2.66,1555320,1385069,0,0,158291,271098,80.53,727609,290686,438527,51059,27168,31024,56199,54686,45786,4,2,412.6,2882.71,UKM5,0,0,0,88677,0,0,3424,0,0,0,0,0,0,0,0,0,0,0,0,0,35858,4.1,1,0,0,6230
128892021,12889,Average,2,0,2,1 - Specialist field crops,16 - General field cropping,166 - Various field crops combined,.,0,29605,1253,3165,0,0,34023,48308,22900,0,0,133,0,0,0,0,71342,105365,0,0,0,0,31141,0,0,10169,41310,146675,10890,135785,0.33,0,1726,438604,3.4137,159300.98,92621,74373,18248,82110,18305,0,0,0,0,9710,0,9702,38222,3024,13041,1.2205,1.00069,86.6,47.71,11.62,0,15.4,6.65,2.12,0,0,0,0,71415,0,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,18121,0,63989,2021,85.45,8,1,2826737,11789,3684,3824,172944,203840,1157,2,2826893,2835182,0,0,18121,118568,0,92621,50150,70305,0,0,5994,1971,262,0,4,2,85,1725.59,UKM5,0,0,0,18248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,1.5,0,1,4400
128902021,12890,Average,2,0,1,1 - Specialist field crops,"15 - Specialist cereals, oilseeds and protein crops","151 - Specialist cereals (not rice), oilseeds and protein crops",.,0,288268,44757,10250,0,0,343274,743890,0,232075,0,1075,0,0,33,0,977073,1320347,485878,12771,498649,0,581000,0,191916,85505,858421,2677416,0,2677416,1.14,15969,6603,2335544,5.2621,508264.1,774860,692441,82419,888033,-113173,183434,84328,664,18591,90715,98709,124874,117131,79573,81910,0.87256,0.77975,405.5,314.4,0,62.3,0,9.5,19.3,0,0,0,253.4,494224,155415,42802,0,0,0,253.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.2,6.7,0,0,0,0,0,0,0,.,.,183811,202025,502197,2021,190.45,9,1,5058611,-57294,424825,428557,556091,528695,40432,3.57,6561421,6781071,0,0,398434,482281,156.74,741658,-10217,400080,639652,183434,54276,6544,3250,98709,4,2,405.5,6602.75,UKM5,0,0,0,82419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700
128912021,12891,Average,2,0,8,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,834 - Non-dairying grazing livestock combined with field crops,.,0,72877,12221,4095,0,0,89193,194148,37717,5896,0,277,0,0,586,0,238625,327818,487436,13370,500806,0,131967,0,170596,22425,324987,1153612,0,1153612,2.11,7277,5748,544166,4.6837,231368.76,427473,377648,49825,392748,36034,19083,8548,65.8,8111,30332,71426,57731,102465,44307,32103,1.09134,0.96505,201.42,99.17,0,0,9,29.92,61.4,42.5,58,0,198.8,93830,90319,193499,38,2.5,0,64,9,6,5.8,73.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,42.5,0,0,0,0,0,.,.,57522,27194,308032,2021,100,9,1,720084,47743,255785,228868,462856,446183,4073,3.57,898058,820297,0,0,84716,313825,154.25,427473,113215,68787,94789,19083,24027,26704,24320,71426,2,1,200.69,5748.23,UKM6,385,385,0,43800,0,0,5640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,1.2,0,0,8300
128922021,12892,Average,2,0,2,1 - Specialist field crops,16 - General field cropping,162 - COP and root crops combined,.,0,46237,4950,8541,0,0,59727,64938,0,8034,0,153,0,0,0,0,73124,132851,87769,2321,90090,0,44684,0,34363,16021,95069,318010,0,318010,0.72,10404,3427,441245,1.4358,147175.98,133611,113474,20137,93412,40199,7181,5080,40,2369,9043,505,21977,12028,17209,14446,1.43034,1.21477,93.1,54.74,9.76,0,0,4.69,23.31,0,0,0,45.8,79301,32845,1328,5.2,0,0,35.3,3.8,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,17697,9550,66165,2021,47.9,8,1,161339,40999,68670,64769,59504,83065,1133,2,167805,159306,0,0,27752,103727,28.42,133611,49126,70518,63525,7181,10620,15711,11940,505,2,2,92.8,3426.83,UKM6,0,0,0,19137,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0.6,0.3,0,0,4400
128932021,12893,Average,2,0,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,41196,16470,30902,0,0,88568,0,219000,7897,0,111,0,0,1013,0,228021,316589,658232,17849,676081,0,0,0,209326,12376,221702,1214373,0,1214373,6.61,5510,4901,183675,5.7358,213757.68,398893,245383,153510,243151,155741,8549,0,0,21008,6008,9732,63657,39312,23665,54701,1.64052,1.00918,258.7,31.6,0,7.3,0,27,178.3,617.5,95,0,139.5,51803,189713,3867,27.5,5,0,22.5,0,10,0,74.5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57.5,527.7,69.5,27,617.5,0,0,0,0,0,.,.,22527,29557,191067,2021,64.57,8,2,2248519,173729,297032,305437,170810,124869,40631,1.57,3489570,3311552,0,0,61816,189473,254.46,398893,217200,52643,210768,8549,16655,1298,0,9732,1,1,247.8,4900.62,UKM5,6459,6459,0,56574,0,0,8662,0,0,0,0,0,0,0,0,0,0,0,0,0,81815,14.5,3.6,0,0,3300
128942021,12894,Average,2,0,1,1 - Specialist field crops,"15 - Specialist cereals, oilseeds and protein crops","151 - Specialist cereals (not rice), oilseeds and protein crops",.,0,33582,2190,6663,0,0,42435,74631,0,0,0,236,0,0,0,0,74867,117302,0,0,0,0,46148,0,0,20447,66595,183897,0,183897,0.22,0,1353,833275,0.8889,96059.8,144554,113127,31427,108357,36196,0,0,0,0,12300,0,24140,15746,18268,22267,1.33405,1.04402,138,84.5,0,0,0,6.8,43.9,0,0,0,0,111867,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,27936,0,80421,2021,39.57,7,1,-932,37278,47001,44397,70196,76073,6050,1,146968,148645,0,0,27936,98528,0,144554,50420,108476,0,0,7679,16045,14336,0,2,1,135.9,1353.18,UKM5,0,0,0,31427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.7,0,0,2080
128952021,12895,Average,2,0,6,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,.,0,17483,5087,6414,0,0,28984,39665,102200,15244,22200,0,0,0,1172,0,180481,209465,697057,18292,715348,0,31999,0,218637,14530,265167,1189980,0,1189980,25.26,5111,8046,47107,5.7789,144431.04,219068,172275,46793,151478,69535,9446,0,0,24007,10095,2632,21082,13446,38087,22142,1.44702,1.1462,159.7,0,0,0,0,14,130,960,75,0,100.5,-1204,164395,9084,0.8,3.5,0,17.2,0,0,0,79,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,854,54,28.5,960,.,.,20636,33453,97389,2021,49.73,8,1,482814,74978,275115,266881,61911,62218,395,2,551210,481729,0,0,56721,138598,249.08,219068,75764,0,189934,9446,5897,12901,8000,2632,2,1,147.9,8045.84,UKM6,12318,12318,0,26894,0,0,7581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,3.9,0,0,4410
128972021,12897,Average,2,0,2,1 - Specialist field crops,16 - General field cropping,161 - Specialist root crops,.,0,213579,132845,22053,0,0,368478,339288,0,0,0,1063,0,0,0,0,340352,708829,0,0,0,0,190778,0,0,62353,253131,961960,0,961960,0.13,42754,3165,6983060,9.3816,1053521.6,1464023,1423276,40747,1250815,216813,0,0,0,0,67683,221152,165751,160408,228184,78093,1.17296,1.14045,303.9,166,127.5,0,0,2,8.4,0,30,0,0,1394094,0,29182,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,397227,0,853588,2021,337.23,10,1,2006454,323468,273929,241517,751308,803844,12213,9.57,2368942,2222443,0,0,400847,800231,21,1464023,360529,1240693,0,0,76305,100328,98728,221152,2,2,303.9,3165.38,UKM6,0,0,0,40747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22400
128992021,12899,Above Average,2,0,1,1 - Specialist field crops,"15 - Specialist cereals, oilseeds and protein crops","151 - Specialist cereals (not rice), oilseeds and protein crops",.,0,124902,3995,12905,0,0,141801,329894,0,74986,0,472,0,0,2476,0,407829,549630,146251,3900,150152,0,239122,0,46955,37403,323479,1023261,0,1023261,0.91,9619,4755,1116221,5.5611,192669.21,502050,456246,45804,344219,164902,87174,29103,228.9,40232,41140,24570,45389,39203,15234,23374,1.47639,1.34407,215.2,169,0,0,0,28.8,17.4,310,0,0,0,182459,269765,4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,77,1076.4,794,7.5,310,0,0,0,0,0,.,.,69043,127406,147770,2021,91.64,8,1,2452606,161956,163075,147272,175540,156542,11589,2.5,2898786,2738111,0,0,196449,191797,188.09,502050,194799,147642,497471,87174,25596,4514,2400,15088,4,2,215.2,4754.93,UKM5,0,0,0,45804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415
129022021,12902,Average,2,0,5,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,46242,4873,7607,0,0,58722,129720,0,35143,1776,67,0,0,615,0,167321,226043,666248,18471,684718,0,94327,0,221774,21414,337515,1248276,16335,1231941,12.92,5815,6546,96565,4.5753,173698.78,230776,152679,78097,257166,-26389,32087,18284,147,14121,15406,28736,50611,45339,35574,23319,0.89738,0.5937,216.9,24,0,0,0,0,157.9,260,121.5,0,175,17483,131955,3241,16,5,0,24,0,20,0,110,121.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.5,280,0,15.5,260,.,.,27379,46208,183579,2021,60.51,8,1,1710736,-5279,297705,295720,203899,159925,2146,2.01,1822845,1771393,0,0,77079,209645,213.29,230776,21836,2714,131505,32087,8485,2969,1880,28736,4,2,190.7,6545.76,UKM6,6948,6948,0,42273,0,0,18602,0,0,0,0,0,0,0,0,0,0,0,0,0,10274,35,8.8,1.5,0,4560
