FA_ID,AN_CODE,CROP_YEAR,FARM_TYPE,TOTAL_AREA,NOUTPUT_BARLEY,NOUTPUT_WHEAT,NOUTPUT_OSR,NOUTPUT_OATS_MC,NOUTPUT_STRAW,NOUTPUT_WHOLECROP,NOUTPUT_SILAGE,NOUTPUT_HAY,NOUTPUT_PEAS,NOUTPUT_BEANS,NOUTPUT_KALE_TURNIPS,NOUTPUT_SUGAR_BEET,NOUTPUT_POTATOES,NOUTPUT_VEG,NOUTPUT_FRUIT,NOUTPUT_CATTLE_MEAT,NOUTPUT_SHEEP_MEAT,NOUTPUT_PIG_MEAT,NOUTPUT_POULTRY_MEAT,NOUTPUT_EGGS,NOUTPUT_MILK,NOUTPUT_WOOL,NOUTPUT_TOTAL,NINPUT_FERT,NINPUT_LIQN,NINPUT_CEREALS,NINPUT_WHOLECROP,NINPUT_STRAW,NINPUT_HAY,NINPUT_SILAGE_GRASS,NINPUT_SILAGE_MAIZE,NINPUT_HIGH_ENERGY_CONCS,NINPUT_LOW_ENERGY_CONCS,NINPUT_MEDIUM_ENERGY_CONCS,NINPUT_SOYBEANS,NINPUT_SOYA_OILCAKE,NINPUT_POTATOES_VEG,NINPUT_RAPECAKE,NINPUT_DRAFF,NINPUT_BEETPULP,NINPUT_MILKPOWDER,NINPUT_PEAS,NINPUT_BEANS,NINPUT_ATMOS_N,NINPUT_SEED_BARLEY,NINPUT_SEED_WHEAT,NINPUT_SEED_OSR,NINPUT_SEED_OATS,NINPUT_SEED_WHOLECROP,NINPUT_SEED_PEAS,NINPUT_SEED_BEANS,NINPUT_SEED_KALE_TURNIPS,NINPUT_SEED_SUGAR_BEET,NINPUT_SEED_POTS,NINPUT_BEDDING,NINPUT_FYM,NINPUT_COMPOSTED,NINPUT_MIXED_SLURRY,NINPUT_SOLID_POULTRY,NINPUT_TOTAL,NUE,FARM_N_SURPLUS,TOTAL_ADJUSTED_AREA,ROUGH_GRAZING,ORGANIC_CODE,Variable,COMMENT
128942022,NKGH,2021,Specialist Cereals,128.40,73.31,0.00,0.00,0.00,9.32,0.00,0.00,3.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.81,50.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,145.46%,-26.82,135.90,2.80,1,KG_per_ha,
137442022,NNKG,2021,Speciallist beef with sheep,203.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,110.41",159.65,0.00,0.00,0.00,0.00,0.15,"2,270.21","13,002.00",0.00,0.00,0.00,91.80,96.00,0.00,0.00,0.00,0.00,"5,110.84",0.00,0.00,0.00,0.00,0.00,0.00,3.38,0.00,0.00,"1,222.20",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,"19,526.41",11.63%,84.71,224.70,63.00,1,Total_N_kg,
137442022,NKGH,2021,Speciallist beef with sheep,203.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.36,0.78,0.00,0.00,0.00,0.00,0.00,11.14,63.83,0.00,0.00,0.00,0.45,0.47,0.00,0.00,0.00,0.00,25.09,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.86,11.63%,84.71,224.70,63.00,1,KG_per_ha,
117172022,NNKG,2021,General Cropping,48.29,"1,171.30","6,073.60",0.00,0.00,156.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,400.96","1,080.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,289.74,52.07,156.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,577.89",469.04%,-120.59,58.92,0.00,1,Total_N_kg,28.9t straw sold
117172022,NKGH,2021,General Cropping,48.29,24.26,125.77,0.00,0.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.26,22.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.08,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.68,469.04%,-120.59,58.92,0.00,1,KG_per_ha,
136032022,NNKG,2021,Mixed Farms,95.60,"6,737.10","4,598.88",0.00,"2,769.30",957.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,737.78,0.00,0.00,0.00,0.00,0.00,0.00,"15,801.02","17,604.00",0.00,749.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,116.90",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,573.60,154.04,126.83,0.00,83.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"22,408.74",70.51%,69.12,98.70,2.00,1,Total_N_kg,
136032022,NKGH,2021,Mixed Farms,95.60,70.47,48.11,0.00,28.97,10.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.72,0.00,0.00,0.00,0.00,0.00,0.00,165.28,184.14,0.00,7.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.61,1.33,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.40,70.51%,69.12,98.70,2.00,1,KG_per_ha,
127202022,NNKG,2021,Mixed Farms,177.21,"13,662.90","4,484.06",732.33,0.00,858.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,696.61,150.27,0.00,0.00,0.00,0.00,1.01,"20,585.79","24,702.00",0.00,0.00,0.00,0.00,0.00,626.96,0.00,187.92,0.00,"1,427.63",0.00,0.00,265.10,0.00,0.00,36.00,94.02,0.00,0.00,"1,063.26",379.45,114.38,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"28,897.67",71.24%,46.90,183.30,3.20,1,Total_N_kg,
127202022,NKGH,2021,Mixed Farms,177.21,77.10,25.30,4.13,0.00,4.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.93,0.85,0.00,0.00,0.00,0.00,0.01,116.17,139.39,0.00,0.00,0.00,0.00,0.00,3.54,0.00,1.06,0.00,8.06,0.00,0.00,1.50,0.00,0.00,0.20,0.53,0.00,0.00,6.00,2.14,0.65,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.07,71.24%,46.90,183.30,3.20,1,KG_per_ha,
136142022,NNKG,2021,Mixed cattle & sheep,143.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,474.98,536.91,0.00,0.00,0.00,0.00,6.00,"1,017.89","4,764.80",0.00,0.00,0.00,548.80,102.72,311.61,0.00,0.00,0.00,"5,385.56",0.00,0.00,0.00,0.00,0.00,0.00,3.66,0.00,0.00,859.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,"11,976.44",8.50%,76.53,234.30,767.90,1,Total_N_kg,
136142022,NKGH,2021,Mixed cattle & sheep,143.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.32,3.75,0.00,0.00,0.00,0.00,0.04,7.11,33.27,0.00,0.00,0.00,3.83,0.72,2.18,0.00,0.00,0.00,37.61,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.63,8.50%,76.53,234.30,767.90,1,KG_per_ha,
114072022,NNKG,2021,Specialist Sheep,18.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,194.28,0.00,0.00,0.00,0.00,2.17,283.38,600.00,0.00,0.00,0.00,34.67,0.00,0.00,0.00,0.00,0.00,"1,225.47",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,970.54",14.38%,91.69,72.80,561.70,1,Total_N_kg,
114072022,NKGH,2021,Specialist Sheep,18.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.56,0.00,0.00,0.00,0.00,0.12,15.40,32.61,0.00,0.00,0.00,1.88,0.00,0.00,0.00,0.00,0.00,66.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.09,14.38%,91.69,72.80,561.70,1,KG_per_ha,
138192022,NNKG,2021,Mixed cattle & sheep,297.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,830.55,787.79,0.00,0.00,0.00,0.00,14.70,"1,633.04","8,418.00",0.00,400.33,0.00,797.04,0.00,0.00,0.00,0.00,0.00,"7,173.17",0.00,0.00,0.00,0.00,0.00,0.86,20.27,0.00,0.00,"1,784.40",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"18,594.07",8.78%,57.03,542.40,990.00,1,Total_N_kg,
138192022,NKGH,2021,Mixed cattle & sheep,297.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.79,2.65,0.00,0.00,0.00,0.00,0.05,5.49,28.31,0.00,1.35,0.00,2.68,0.00,0.00,0.00,0.00,0.00,24.12,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.52,8.78%,57.03,542.40,990.00,1,KG_per_ha,
137332022,NNKG,2021,Cattle & Sheep (Lowground),110.10,"1,836.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,620.13,154.65,0.00,0.00,0.00,0.00,0.96,"2,611.74","10,008.00",0.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.00,"1,761.93",0.00,0.00,0.00,0.00,0.00,0.00,14.08,0.00,0.00,660.60,63.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"12,643.04",20.66%,91.11,108.40,0.80,1,Total_N_kg,
137332022,NKGH,2021,Cattle & Sheep (Lowground),110.10,16.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.63,1.40,0.00,0.00,0.00,0.00,0.01,23.72,90.90,0.00,0.00,0.00,1.23,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,6.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.83,20.66%,91.11,108.40,0.80,1,KG_per_ha,
137382022,NNKG,2021,Speciallist beef with sheep,143.90,0.00,0.00,0.00,0.00,0.00,0.00,530.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,675.37,188.71,0.00,0.00,0.00,0.00,0.32,"1,395.16","6,750.00",0.00,0.00,0.00,583.20,0.00,0.00,0.00,0.00,0.00,"3,673.55",0.00,0.00,0.00,0.00,0.00,0.00,3.94,0.00,0.00,863.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,"11,874.19",11.75%,72.82,151.50,22.70,1,Total_N_kg,
137382022,NKGH,2021,Speciallist beef with sheep,143.90,0.00,0.00,0.00,0.00,0.00,0.00,3.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.69,1.31,0.00,0.00,0.00,0.00,0.00,9.70,46.91,0.00,0.00,0.00,4.05,0.00,0.00,0.00,0.00,0.00,25.53,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.52,11.75%,72.82,151.50,22.70,1,KG_per_ha,
129292022,NNKG,2021,Mixed Farms,232.71,"19,354.50",0.00,974.07,0.00,"1,576.80",0.00,0.00,0.00,0.00,0.00,303.75,0.00,0.00,0.00,0.00,701.51,172.53,0.00,0.00,0.00,0.00,1.50,"23,084.66","28,009.00",0.00,0.00,0.00,0.00,640.00,0.00,0.00,0.00,0.00,"1,401.73",0.00,0.00,42.97,0.00,0.00,243.29,6.76,0.00,0.00,"1,396.26",523.80,0.00,1.14,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"32,264.97",71.55%,39.45,244.54,0.92,1,Total_N_kg,
129292022,NKGH,2021,Mixed Farms,232.71,83.17,0.00,4.19,0.00,6.78,0.00,0.00,0.00,0.00,0.00,1.31,0.00,0.00,0.00,0.00,3.01,0.74,0.00,0.00,0.00,0.00,0.01,99.20,120.36,0.00,0.00,0.00,0.00,2.75,0.00,0.00,0.00,0.00,6.02,0.00,0.00,0.18,0.00,0.00,1.05,0.03,0.00,0.00,6.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.65,71.55%,39.45,244.54,0.92,1,KG_per_ha,
128392022,NNKG,2021,Mixed Farms,264.34,"18,790.10",0.00,0.00,"2,119.51",806.92,0.00,2.43,384.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,935.30,161.32,0.00,0.00,0.00,0.00,0.00,"23,199.58","29,112.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,007.83",0.00,0.00,0.00,0.00,0.00,0.00,1.41,0.00,0.00,"1,586.04",592.48,0.00,0.00,60.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"32,359.94",71.69%,34.65,265.45,0.00,1,Total_N_kg,
128392022,NKGH,2021,Mixed Farms,264.34,71.08,0.00,0.00,8.02,3.05,0.00,0.01,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.54,0.61,0.00,0.00,0.00,0.00,0.00,87.76,110.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.81,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,6.00,2.24,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.42,71.69%,34.65,265.45,0.00,1,KG_per_ha,
126932022,NNKG,2021,Untypical,169.36,"2,584.00",0.00,0.00,0.00,78.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,004.25",0.00,0.00,0.00,0.00,0.00,0.00,"3,666.59","8,960.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,031.65",112.80,0.00,0.00,0.00,0.00,14.40,0.00,0.00,0.00,508.08,89.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,716.15",34.22%,41.62,180.61,45.00,1,Total_N_kg,
126932022,NKGH,2021,Untypical,169.36,15.26,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.93,0.00,0.00,0.00,0.00,0.00,0.00,21.65,52.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.09,0.67,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,3.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.27,34.22%,41.62,180.61,45.00,1,KG_per_ha,
138442022,NNKG,2021,Speciallist beef with sheep,46.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.23,14.38,0.00,0.00,0.00,0.00,0.00,399.61,"2,412.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,660.39,0.00,0.00,0.00,0.00,0.00,0.00,5.07,0.00,0.00,278.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,355.56",11.91%,63.77,46.46,0.11,1,Total_N_kg,
138442022,NKGH,2021,Speciallist beef with sheep,46.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.31,0.31,0.00,0.00,0.00,0.00,0.00,8.62,52.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.25,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.40,11.91%,63.77,46.46,0.11,1,KG_per_ha,
137532022,NNKG,2021,Speciallist beef with sheep,169.52,"2,040.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,168.93",215.16,0.00,0.00,0.00,0.00,2.90,"3,427.00","21,186.00",0.00,0.00,0.00,769.50,0.00,0.00,0.00,662.94,0.00,"4,098.94",0.00,0.00,0.00,0.00,0.00,0.00,43.91,0.00,0.00,"1,017.12",95.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"27,873.66",12.29%,144.21,165.02,0.18,1,Total_N_kg,
137532022,NKGH,2021,Speciallist beef with sheep,169.52,12.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,1.27,0.00,0.00,0.00,0.00,0.02,20.22,124.98,0.00,0.00,0.00,4.54,0.00,0.00,0.00,3.91,0.00,24.18,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,6.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.43,12.29%,144.21,165.02,0.18,1,KG_per_ha,
118142022,NNKG,2021,Mixed cattle & sheep,34.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.04,128.87,0.00,0.00,0.00,0.00,0.66,265.57,"1,968.00",0.00,0.00,0.00,324.00,0.00,425.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,204.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,921.96",9.09%,77.76,788.47,754.31,1,Total_N_kg,
118142022,NKGH,2021,Mixed cattle & sheep,34.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.98,3.77,0.00,0.00,0.00,0.00,0.02,7.77,57.61,0.00,0.00,0.00,9.48,0.00,12.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.54,9.09%,77.76,788.47,754.31,1,KG_per_ha,
135742022,NNKG,2021,Dairy,166.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,346.50,0.00,0.00,0.00,0.00,836.93,153.92,0.00,0.00,0.00,"1,002.18",0.17,"2,339.70","16,116.00",0.00,0.00,0.00,156.71,0.00,0.00,0.00,0.00,0.00,"3,007.15",0.00,0.00,0.00,0.00,"1,074.54",861.70,0.00,0.00,0.00,498.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"21,714.74",10.77%,116.58,186.60,51.00,1,Total_N_kg,
135742022,NKGH,2021,Dairy,166.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.08,0.00,0.00,0.00,0.00,5.04,0.93,0.00,0.00,0.00,6.03,0.00,14.08,96.97,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,18.09,0.00,0.00,0.00,0.00,6.47,5.18,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.65,10.77%,116.58,186.60,51.00,1,KG_per_ha,
132792022,NNKG,2021,Dairy,132.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,594.60,0.00,0.00,0.00,0.00,"1,298.49",191.50,0.00,0.00,0.00,"3,295.03",0.06,"5,379.68","29,769.00",0.00,11.41,0.00,129.60,"1,568.00",0.00,0.00,130.50,0.00,"15,105.99",0.00,0.00,0.00,0.00,0.00,0.00,1.69,0.00,0.00,794.40,0.00,0.00,0.00,0.00,38.70,0.00,0.00,0.05,0.00,0.00,0.03,0.00,0.00,0.00,0.00,"47,549.37",11.31%,318.50,122.20,15.00,1,Total_N_kg,
132792022,NKGH,2021,Dairy,132.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.49,0.00,0.00,0.00,0.00,9.81,1.45,0.00,0.00,0.00,24.89,0.00,40.63,224.84,0.00,0.09,0.00,0.98,11.84,0.00,0.00,0.99,0.00,114.09,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,359.13,11.31%,318.50,122.20,15.00,1,KG_per_ha,
137712022,NNKG,2021,Dairy,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,989.49",0.00,0.00,0.00,0.00,"9,567.18",0.00,"11,556.67","42,036.00",0.00,0.00,0.00,703.08,518.40,0.00,0.00,"7,255.80",0.00,"43,882.44",0.00,0.00,0.00,0.00,0.00,515.52,140.75,0.00,0.00,948.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,"96,000.12",12.04%,534.45,159.80,10.50,1,Total_N_kg,
137712022,NKGH,2021,Dairy,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.59,0.00,0.00,0.00,0.00,60.55,0.00,73.14,266.05,0.00,0.00,0.00,4.45,3.28,0.00,0.00,45.92,0.00,277.74,0.00,0.00,0.00,0.00,0.00,3.26,0.89,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,607.60,12.04%,534.45,159.80,10.50,1,KG_per_ha,
128132022,NNKG,2021,Mixed Farms,116.86,"10,975.20",0.00,0.00,0.00,"1,217.16",0.00,0.00,0.00,0.00,0.00,"1,692.90",0.00,0.00,0.00,0.00,822.44,79.55,0.00,0.00,0.00,0.00,0.00,"14,787.24","17,658.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,086.53",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,701.16,318.60,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"19,764.35",74.82%,42.59,124.11,14.19,1,Total_N_kg,
128132022,NKGH,2021,Mixed Farms,116.86,93.92,0.00,0.00,0.00,10.42,0.00,0.00,0.00,0.00,0.00,14.49,0.00,0.00,0.00,0.00,7.04,0.68,0.00,0.00,0.00,0.00,0.00,126.54,151.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169.13,74.82%,42.59,124.11,14.19,1,KG_per_ha,
138282022,NNKG,2021,Speciallist beef with sheep,54.29,367.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,334.85,0.00,0.00,0.00,0.00,0.00,0.00,702.05,"4,629.00",0.00,0.00,0.00,0.00,104.00,63.75,0.00,0.00,0.00,544.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.74,13.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,679.88",12.36%,91.69,54.13,0.00,1,Total_N_kg,
138282022,NKGH,2021,Speciallist beef with sheep,54.29,6.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.17,0.00,0.00,0.00,0.00,0.00,0.00,12.93,85.26,0.00,0.00,0.00,0.00,1.92,1.17,0.00,0.00,0.00,10.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.62,12.36%,91.69,54.13,0.00,1,KG_per_ha,
132012022,NNKG,2021,Dairy,171.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,271.82",0.00,0.00,0.00,0.00,"7,298.58",0.00,"8,570.40","37,590.00",0.00,0.00,0.00,248.40,0.00,0.00,0.00,0.00,0.00,"31,827.50",0.00,0.00,0.00,0.00,0.00,0.00,213.94,0.00,0.00,"1,026.60",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,"70,906.51",12.09%,364.33,159.00,0.00,1,Total_N_kg,
132012022,NKGH,2021,Dairy,171.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.43,0.00,0.00,0.00,0.00,42.66,0.00,50.09,219.70,0.00,0.00,0.00,1.45,0.00,0.00,0.00,0.00,0.00,186.02,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,414.42,12.09%,364.33,159.00,0.00,1,KG_per_ha,
