fa_id,f_number,cf_accuracy,audit_full,type_audit,farmtype,fa_gent,fa_princt,fa_part,audit_year,carbon_other,de_d,de_e,de_of,de_re,de_rh,total_de,ie_fert,ie_lime,ie_feed,ie_bed,ie_pest,ie_wp,ie_refloss,ie_dc,ie_tr,total_ie,total_co2eu,me_ferm,me_manm,total_me,no_fert,no_mants,no_manm,no_orgmants,crop_nres,total_no,wf_co2,seqfor,netmlandu,total_wf_co2,total_lu_co2,total_ha_co2,farm_output_kg,averagessizeofbusiness,sumsox,o_tot,outp_ns,o_tgs,i_totnew,fbi,i_feed,i_fee_ho,qoffeedhomeproducedtonnes,i_ole,i_fert,labourx,i_mach,i_machd,landbc,newxmisc,outputinputratio,outputinputlesssubsratio,averagesizeoffarmhectares,aoc,aop,aosr,aocc,aofc,agr,noe,nrc,ndc,fis_d_oc,o_tc,o_tl,o_miscnew,omcat12,bullzz,dcow,ocat12,ofcat2,heifrr,omcat2,ocatt1,reacow,caveal,hefdar,chikks,fdeer,goatzz,henszz,opoult,tchick,booars,sowgil,piglet20,stopig,horsey,o_live,ewehlow,lamlow,oshlow,ramlow,ewelow,ewehill,lamhil,oshhil,ramhil,ewehil,dsecxx613,dseczz612,cropxp,livexp,otherxp,ys_year,fa_esu,fs_size,fa_orgpc,fa_cnw,fa_netp,fa_tccv,fa_tcov,fa_mcv,fa_mov,fa_int,fa_labu,fa_acv,fa_aov,fa_miout,fa_miouq,fa_vcexp,fa_tfcex,fa_glu,fa_outpt,fa_cinc,fa_crev,fa_lrev,fa_ifeed,fa_ifuel,i_lbc_rr,i_gross_rent,i_labour,ft_ten,fa_fbus,fa_aaua,co2e_peradjha,nuts2,lfasubx,lfabase,lfasupp,nsub_bps,nsub_bes,nsub_dtup,nsub_ssbeef,nsub_susheep,srdp1,srdp2,lmo,agri_eg,aid_scp,esa_g,supp_ad,supp_fa,fws_g,other_g,supp_q,othersub,ar_pil2,arg,aarg,afwl,aowl,lab_hrs_reg,year,an_code,crop_year,farm_type,total_area,noutput_barley,noutput_wheat,noutput_osr,noutput_oats_mc,noutput_straw,noutput_wholecrop,noutput_silage,noutput_hay,noutput_peas,noutput_beans,noutput_kale_turnips,noutput_sugar_beet,noutput_potatoes,noutput_veg,noutput_fruit,noutput_cattle_meat,noutput_sheep_meat,noutput_pig_meat,noutput_poultry_meat,noutput_eggs,noutput_milk,noutput_wool,noutput_total,ninput_fert,ninput_liqn,ninput_cereals,ninput_wholecrop,ninput_straw,ninput_hay,ninput_silage_grass,ninput_silage_maize,ninput_high_energy_concs,ninput_low_energy_concs,ninput_medium_energy_concs,ninput_soybeans,ninput_soya_oilcake,ninput_potatoes_veg,ninput_rapecake,ninput_draff,ninput_beetpulp,ninput_milkpowder,ninput_peas,ninput_beans,ninput_atmos_n,ninput_seed_barley,ninput_seed_wheat,ninput_seed_osr,ninput_seed_oats,ninput_seed_wholecrop,ninput_seed_peas,ninput_seed_beans,ninput_seed_kale_turnips,ninput_seed_sugar_beet,ninput_seed_pots,ninput_bedding,ninput_fym,ninput_composted,ninput_mixed_slurry,ninput_solid_poultry,ninput_total,nue,farm_n_surplus,total_adjusted_hectare,rough_grazing,variable,organiccode,comment,noutput_total_kgha,ninput_total_kgha,farm_n_surplus_kgha,grazingandforageharvestedcro,cereals,oilseeds,legumespeasandbeans,potatoes,beetandrootveg,totalcropoutput,netbalancesoldbeefkgdwt,netbalancesoldlambkgdwt,dairycattlenetbalancesoldk,pork,poultry,kgwool,fpcmilksaleskg,totallive,farmtotatal,live,column1,_merge
136172020,13617,Average,1,1,SDA Specialist Sheep,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",481 - Specialist sheep,04/05/2019,,17160,2471,12634,0,0,32266,16047,9011,14656,5328,0,0,0,2044,0,47085,79351,521007,12644,533650,0,7134,0,160609,2424,170167,783168,133947,649221,32.689999,3646,2618,23957,6.4815998,117354.01,215186,81878,133308,142966,66185,17769,0,0,17502,5821,9214,26035,14330,22312,27943,1.42156,.57247001,1214.4,0,0,0,0,0,70.400002,1451.5,18.5,0,30.5,1668,78151,2059,5,1,0,.5,1.75,1.75,1,19.5,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,403.5,770,35.200001,73.5,1451.5,8000,,7861,35271,99834,2020,43.639999,8,1,2478931,84635,222193,209357,65200,55774,5629,1.8099999,2595930,2601994,0,0,47426,157637,232.67,215186,71504,0,78281,17769,6997,2503,0,9214,1,2,299.20001,2617.54,UKM9,22586,22586,0,57406,0,0,1802,0,0,177,0,0,0,0,0,0,0,0,0,0,51337,1144,228.8,2.8,9.5,4800,2020,NNKG,2019,Specialist Sheep LFA,82.69999999999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.56265,366.05115,0,0,0,0,14.09,501.7038,1374,0,0,0,129.6,0,0,0,0,0,921.9,0,0,0,0,0,0,29.56,0,0,496.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951.26,.17,29.6197,299.2,1144,Total_N_kg,1,,6.066576541717063,35.6863,29.6197,0,0,0,0,0,0,0,2220.7,17041.5,0,0,0,4695,0,23957.2,23957.2,1,Drystock,Matched (3)
136182020,13618,Average,2,0,Mixed,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,833 - Field crops combined with non-dairying grazing livestock,.,0,56754,6414,9627,0,0,72795,215805,7829,0,0,342,0,0,0,0,223976,296772,0,0,0,0,169684,0,0,31633,201317,498089,0,498089,.54000002,0,2993,907620,2.0641999,204847.56,200756,165353,35403,197508,8129,0,0,0,0,22117,20565,41975,39733,25372,20817,1.04093,.86268002,166.39999,95.300003,0,9.3000002,9.6999998,9.3000002,42.799999,0,0,0,135,123358,0,41995,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,49046,0,148462,2020,63.939999,8,1,1462641,9413,33925,46103,181851,194522,9939,1.78,1694256,1755864,0,0,54850,162668,45.900002,200756,59174,113411,0,0,12880,15298,12600,20539,4,1,166.39999,2993.3201,UKM9,0,0,0,35403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,2020,NNKG,2019,Mixed Farms,157.1,8789,3594.24,459.78,0,812.27,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,15671.29,27819.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,942.6,268,86.11,1.1,0,0,0,101.85,0,0,0,0,0,0,0,0,31619.41,.4956,101.5156,166.4,0,Total_N_kg,1,,99.75369999999999,201.2693,101.5156,0,840220,19400,48000,0,0,907620,0,0,0,0,0,0,0,0,907620,0,,Matched (3)
136202020,13620,Average,2,0,Mixed,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,833 - Field crops combined with non-dairying grazing livestock,.,0,429653,58155,142152,0,0,629960,627096,70056,72789,0,665,0,0,2043,0,772648,1402608,982388,155519,1137907,0,481848,0,341107,62669,885624,3426139,0,3426139,1.27,10430,12289,2686750,6.1437001,492951.63,1020099,948790,71309,1132414,90656,27951,0,0,37354,110219,124279,313620,209490,122826,104185,1.08004,1.0170799,278.79999,200.8,0,33.099998,0,6.3000002,38.599998,0,81,0,431.10001,444813,175842,328135,165.5,4,0,124,18.299999,9.5,37.799999,72,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,192709,65305,874400,2020,165.56,9,1,834892,-50165,580584,587770,916582,786516,46054,7.7800002,2773572,2688536,0,0,264513,890673,316.39999,1020099,118534,437979,547840,27951,182188,34099,25505,124279,4,2,278.79999,12288.88,UKM7,0,0,0,63701,0,0,7608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16649,2020,NNKG,2019,Mixed Farms,272.5,16252,14193.92,3611.88,0,4556.37,0,102,0,0,0,0,0,0,0,0,3615.609415,0,0,0,0,0,0,42331.779415,78999,0,0,0,0,0,0,0,0,0,3849.15,0,0,0,0,0,0,0,0,0,1635,465.6,314.5,3.92,0,0,0,0,0,0,0,0,0,0,0,0,85267.17,.4965,157.561,278.8,0,Total_N_kg,1,,155.3459914311927,312.907,157.561,12000,2410172.357723577,224400,0,0,0,2646572.357723577,40177.18,0,0,0,0,0,0,40177.18,2686749.537723577,.014953824104513,,Matched (3)
136262020,13626,Above Average,1,1,Lowland Cattle & Sheep,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,31/03/2019,,48462,5577,9436,0,0,63475,124132,35551,89320,8436,53,0,0,1774,0,259266,322741,669271,84366,753638,0,104146,0,205695,12456,322297,1398675,0,1398675,47,6868,12173,29758,3.9031999,142611.05,242847,196264,46583,197121,49696,55885,24075,164.5,20638,14749,585,33981,25092,21399,10168,1.24804,1.01554,114.9,19,0,0,0,0,95.900002,10,158.5,0,200.5,28972,161680,5612,4,6.5,0,11.8,0,16.200001,0,162,158.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,16.299999,3,0,10,0,0,0,0,0,,,29373,76523,91225,2020,64.669998,8,1,2322266,56873,539547,486980,108552,90046,204,1.26,2373944,2303255,0,0,106481,140744,196.05,242847,19352,5000,110480,55885,12228,3819,2287,585,4,1,114.9,12172.98,UKM9,0,0,0,24612,4352,0,17619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3664,2020,NNKG,2019,Cattle and Sheep (Lowland),114.9,1785,1237.6,0,0,0,0,0,0,0,0,0,0,0,0,0,862.3788250000001,8.37729,0,0,0,0,0,3893.356115,17074.8,0,0,0,205.2,0,0,0,0,0,4139.77,0,0,0,0,0,0,36.6,0,0,689.4,42.17,32.29,0,0,0,0,0,0,0,0,0,0,0,0,0,22220.23,.1752,159.5027,114.9,0,Total_N_kg,1,,33.88468220191471,193.3874,159.5027,0,0,0,0,0,0,0,29364.65,393.3,0,0,0,0,0,29757.95,29757.95,1,Drystock,Matched (3)
136282020,13628,Average,1,2,SDA Cattle,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,,186469,30455,19521,0,0,236445,349335,267166,121878,274,335,0,0,5190,0,744178,980622,2124645,110650,2235295,0,252720,0,732324,41558,1026602,4242519,13068,4229451,27.49,6333,6508,154283,14.1574,587329.38,844873,655913,188960,812272,90024,167349,92270,554.28003,76105,78522,88105,132408,51391,145752,25465,1.10786,.88146001,674.63,120,0,0,0,0,520.63,930.5,345.5,0,575.20001,98287,539749,17877,24.299999,6.5,0,176.2,.2,38,0,330,345.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,341.5,656.40002,19,58.5,930.5,,62609,125697,243454,443121,2020,205.33,9,1,2105951,73464,1082606,1092367,226783,223788,0,4.6500001,2195909,2291081,0,0,395307,458973,659.21997,844873,94774,15417,627244,167349,51842,74545,71815,88085,4,1,651.92999,6507.6299,UKM9,24910,24910,0,123680,9536,0,30834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11.3,0,1.2,11260,2020,NNKG,2019,Specialist Beef with Sheep,641.83,11900,0,0,0,82.34999999999999,0,0,0,0,0,0,0,0,0,0,4232.139065,643.05765,0,0,0,0,3.71,16861.256715,41511,0,0,0,0,0,0,0,0,0,3792.96,0,0,0,0,0,2275.2,14.08,0,0,3850.98,418.2,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,51862.44,.3251,54.5334,651.93,34,Total_N_kg,1,,26.27057569605659,80.804,54.5334,0,15250,0,0,0,0,15250,107847.58,29947.5,0,0,0,1238,0,139033.08,154283.08,.9011557197328444,,Matched (3)
136292020,13629,Average,2,0,Dairy,4 - Specialist grazing livestock,45 - Specialist dairying,450 - Specialist dairying,.,0,87558,49262,10692,0,0,147511,256876,33488,686541,4489,26,0,0,5442,0,986862,1134373,1772810,268335,2041145,0,213294,0,630085,18073,861451,4036969,56628,3980341,1.67,7225,13421,2407692,11.0005,767876.88,849097,802424,46673,555672,299368,194433,6760,52,56955,34571,4310,97135,30941,107398,17163,1.53771,1.45388,300.79999,9.3000002,0,0,0,10.1,281.39999,0,0,343.5,425.79999,27275,768793,6356,31,3,343.5,104.1,.2,0,1,227.5,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,47337,251388,256947,2020,265.42001,10,1,3051201,332927,772828,754401,137498,121242,1817,3,3125288,3044359,620743,22129,303035,354871,553.54999,849097,303631,7343,120630,194433,32758,40394,36840,4310,4,2,300.79999,13420.77,UKM9,0,0,0,46473,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1999998,9400,2020,NNKG,2019,Dairy,306,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516.918205,0,0,0,0,10400.54,0,12801.458205,35574,0,0,0,81,0,0,0,0,0,28798.4,0,0,0,0,0,1.44,427.88,0,0,1836,32.41,0,0,0,38.7,0,0,0,0,0,.07,0,0,0,0,66789.90000000001,.1917,176.4328,300.8,0,Total_N_kg,1,,41.83484903594771,218.2676,176.4328,0,0,0,0,0,0,0,0,0,49654.11000000001,0,0,0,2358037.846784,2407691.956784,2407691.956784,1,Dairy,Matched (3)
136302020,13630,Average,1,1,Mixed,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,834 - Non-dairying grazing livestock combined with field crops,30/04/2019,,38360,5525,4349,0,0,48235,47984,33382,24464,0,119,0,0,39,0,105988,154223,309348,38156,347504,0,32830,0,98341,10997,142168,643895,53361,590534,2.6099999,6722,6063,245926,2.4289,107572.03,139558,110499,29059,103147,80248,9961,3684,30.700001,7716,8390,3647,20877,13320,17885,10337,1.70546,1.4500099,106.2,42.5,0,0,0,3.8,59.900002,128.5,59.5,0,82,37181,67347,5971,14,1.5,0,9,0,0,0,57.5,59.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.5,97.300003,4.0999999,4.5,128.5,0,0,0,0,0,,,19404,17677,66066,2020,45.299999,8,1,1080374,47964,148576,120575,62153,74770,101,1.52,1096665,1028378,0,0,40728,104817,99.790001,139558,25826,31179,54835,9961,9086,2063,0,3647,1,1,106.2,6063.04,UKM7,0,0,0,23298,1056,0,4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.7,3400,2020,NNKG,2019,Mixed Farms,107.3,3445.9,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,351.1825108,81.54918000000001,0,0,0,0,1.07,4965.7016908,5640,0,0,0,0,0,0,0,0,0,1076.43,0,0,11.24,0,0,0,4.5,0,0,643.8,119.88,0,0,27.86,0,0,0,0,0,0,0,0,0,0,0,7523.71,.66,23.8397,106.2,0,Total_N_kg,1,,46.27871417334576,70.11839999999999,23.8397,0,232000,0,0,0,0,232000,9816.829600000001,3752.1,0,0,0,357,0,13925.9296,245925.9296,.0566265201178689,,Matched (3)
136372020,13637,Average,1,5,Dairy,4 - Specialist grazing livestock,45 - Specialist dairying,450 - Specialist dairying,31/03/2019,,71345,32542,7645,0,0,111532,122437,17075,369016,4900,70,0,0,1930,0,515428,626960,811977,186015,997992,0,89965,0,236694,24258,350917,1975870,13068,1962802,1.3200001,8663,17563,1495472,5.0215998,345689.66,528981,504904,24077,512402,18516,149894,22170,122.8,48914,22401,11841,79694,34064,110142,45150,1.03487,.98953003,112.5,25.1,0,0,0,10.2,77.199997,0,0,161,153.53,28733,470466,5705,9.5799999,1,161,22.200001,0,0,0,110.5,0,0,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12992,,32703,198808,280891,2020,131.88,9,1,1653675,97149,323241,310168,159121,133017,23369,2.1500001,2482818,2505187,393421,14036,240405,264495,226.96001,528981,33637,4335,68774,149894,23601,7677,3850,11841,4,2,112.5,17563.289,UKM9,0,0,0,24077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,5800,2020,NNKG,2019,Dairy,109.6,1530,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,780.5069250000001,0,0,0,0,6597.06,0,9947.566925000001,14913,0,107.74,0,119.18,0,0,0,0,0,15281.15,0,0,0,0,0,0,414.37,0,0,657.6,62.03,34.16,0,0,23.37,0,0,0,0,0,0,0,0,0,0,31612.59999999999,.3147,197.6735,112.5,0,Total_N_kg,1,,90.76261354927007,288.4361,197.6735,0,0,0,0,0,0,0,0,0,26311.85,0,0,0,1469159.87018,1495471.72018,1495471.72018,1,Dairy,Matched (3)
136382020,13638,Average,2,0,Dairy,4 - Specialist grazing livestock,45 - Specialist dairying,450 - Specialist dairying,.,0,96482,24502,6617,0,0,127600,103596,25183,672835,15719,0,0,0,833,0,818165,945765,664428,99837,764265,0,81554,0,222419,16119,320092,2030122,9801,2020321,1.6900001,10548,29899,1195836,3.7553,245615.84,432290,418358,13932,395829,36460,188384,0,0,45358,14962,5295,54263,19125,48377,14930,1.09211,1.0569201,67.900002,0,0,0,0,5.6999998,62.200001,0,0,113,167.8,9708,406220,2430,32.5,0,113,17,.30000001,0,2.5,103.5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5999999,0,0,0,0,0,0,0,0,,,20097,233742,141990,2020,88.599998,8,1,1465771,65183,267129,252337,83152,77247,2880,2,1606848,1606738,324768,10853,259134,188622,191.72,432290,39640,1620,71802,188384,22159,3045,0,5295,1,2,67.900002,29898.699,UKM9,0,0,0,13932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.89999998,5200,2020,NNKG,2019,Dairy,68.80000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820.2755000000001,0,0,0,0,5100.91,0,5921.1855,13548,0,0,0,315.58,0,0,0,0,0,28146.92,0,0,0,0,1152.6,0,435.2,0,0,412.8,0,0,0,0,21.84,0,0,0,0,0,.17,0,0,0,0,44033.10999999999,.1345,553.9524,67.90000000000001,0,Total_N_kg,1,,86.06370901162791,640.0161000000001,553.9524,0,0,0,0,0,0,0,0,-1152,27931,0,0,0,1169056.9422,1195835.9422,1195835.9422,1,Dairy,Matched (3)
136392020,13639,Average,2,0,Dairy,4 - Specialist grazing livestock,45 - Specialist dairying,450 - Specialist dairying,.,0,46273,37663,4538,0,0,88475,67701,2190,482734,14599,0,0,0,11699,0,578923,667398,679831,225154,904985,0,58079,0,171586,9065,238730,1811114,0,1811114,1.49,8810,22168,1208563,4.2879,296747.28,320428,303733,16695,371243,-50833,183016,0,0,49480,7736,0,65552,6838,20884,33766,.86322999,.81831002,81.699997,0,0,0,0,0,81.699997,39,0,148.5,92,15139,281416,7178,0,.5,148.5,17,0,0,0,46,0,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,22.700001,1.8,21,39,410,,11707,232496,127040,2020,107.3,9,1,852763,-33570,299922,295506,37576,45243,17895,2,1371389,1407198,311506,11311,244203,198958,205.7,320363,-48730,5761,28729,183016,20887,1655,0,0,1,1,81.699997,22167.859,UKM9,0,0,0,16695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,2020,NNKG,2019,Dairy,81.7,0,0,0,0,0,0,158.1,0,0,0,0,0,0,0,0,419.1654500000001,21.98799,0,0,0,5316.17,.29,5915.71344,9522,0,0,0,355.1,0,0,0,0,0,20329.21,0,0,0,0,952.8200000000001,645.12,111.47,0,0,490.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32405.92,.1826,324.2375,81.7,0,Total_N_kg,1,,72.40767490820073,396.6452,324.2375,18600,0,0,0,0,0,18600,0,1032.3,3248.9,0,0,98,1185584.18212,1189963.38212,1208563.38212,.9846098266130049,Dairy,Matched (3)
136422020,13642,All Estimated,1,5,Dairy,4 - Specialist grazing livestock,45 - Specialist dairying,450 - Specialist dairying,31/03/2020,,170267,27548,12783,0,0,210599,259425,0,793473,32412,0,0,0,3504,0,1088814,1299413,1341932,419001,1760933,0,215543,0,341807,37854,595203,3655550,5445,3650105,1.61,9167,15509,2261475,8.4899998,582189.56,837892,788362,49530,783715,59759,275594,0,0,89217,29831,100219,119478,29994,83859,37672,1.07622,1.01305,235.7,0,0,0,0,23.9,211.8,52,12.5,270,237.05,-2712,786727,4347,34.299999,3,270,26.25,0,0,0,150.5,12.5,0,23,0,0,0,0,0,0,0,0,0,0,0,1,26.5,34.700001,1.6,10,52,0,0,0,0,0,,,47682,364811,371222,2020,203.81,9,1,1277862,93584,548759,528787,131462,147257,18968,4.5300002,1977969,1456037,648522,21425,415130,377739,399.91,837892,52118,0,113272,275594,33479,31430,28983,100167,4,2,235.7,15509.33,UKM9,0,0,0,48753,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,10439,2020,NNKG,2019,Dairy,236.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356.17845,13.07394,0,0,0,10069.75,0,11439.00239,35413.2,0,0,0,788.4,0,0,0,14800.79,4875.68,6653.92,0,0,0,1265.04,0,2082.82,412.12,0,0,1417.2,0,0,0,0,91.58,0,0,0,0,0,0,0,0,0,0,67800.75,.1687,238.6187,235.7,0,Total_N_kg,1,,48.42930419136325,287.0479999999999,238.6187,0,0,0,0,0,0,0,0,-1312.2,45860.9,0,0,0,2216926.165,2261474.865,2261474.865,1,Dairy,Matched (3)
136552020,13655,Average,2,0,SDA Specialist Sheep,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",481 - Specialist sheep,.,0,21706,9223,33074,0,0,64004,37768,0,148542,9990,0,0,0,1379,0,197679,261683,565364,14506,579870,0,28065,0,172034,6610,206709,1048262,35284,1012978,29.290001,4424,1624,35787,7.3284001,157830.38,231555,137687,93868,198550,39016,52824,0,0,30899,6075,0,27442,18923,27297,33594,1.19651,.72373998,1601,0,0,0,0,0,168,1485.5,43,0,34.5,0,134547,3140,0,2.5,0,3,0,2,0,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,430.5,855.20001,1.5,35,1485.5,,,7571,83723,107256,2020,50.68,8,1,2053330,47526,244320,233412,88834,89710,14158,2,2361805,2362496,0,0,91294,160168,252.53999,231555,33645,0,154149,52824,17538,9192,3960,0,4,2,645.65997,1623.55,UKM8,15573,15573,0,52838,0,0,4004,21453,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,477.66,3.24,0,4600,2020,NNKG,2019,Specialist Sheep LFA,171.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.5005,571.160565,0,0,0,0,7.77,854.431065,4690,0,0,0,243,768,0,0,0,0,5961.62,0,0,0,0,0,0,0,0,0,1027.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12690.06,.0673,69.1172,645.6600000000001,1433,Total_N_kg,1,,4.989694936930623,74.1069,69.1172,0,0,0,0,0,0,0,6670.05,26527.05,0,0,0,2590,0,35787.10000000001,35787.10000000001,1,Drystock,Matched (3)
136572020,13657,Average,2,0,SDA Cattle,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,21681,1908,0,0,0,23589,24884,14600,9536,0,0,0,0,775,0,49795,73384,233073,6854,239927,0,17932,0,76710,3979,98622,411932,0,411932,76.989998,5792,6049,5350,1.3958,53593.012,76687,31996,44691,62563,26670,6341,0,0,9631,8147,0,8769,7041,7662,14622,1.40707,.72494,121.8,0,0,0,0,0,41.799999,0,74.5,0,31,2800,27908,1288,.5,2.5,0,7,0,3.5,0,17.5,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,15500,8497,15972,38094,2020,20.51,7,1,519240,16522,104820,92170,38017,33515,6913,2,773944,788622,0,0,24469,82655,67.050003,76687,10253,0,40810,6341,4366,1380,530,0,4,2,68.099998,6048.9302,UKM6,8122,8122,0,21158,1696,0,8473,0,0,0,0,0,0,5242,0,0,0,0,0,0,0,80,26.299999,0,0,3800,2020,NNKG,2019,Specialist Beef with Sheep,41.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.1474250000001,0,0,0,0,0,0,371.1474250000001,2940,0,0,0,0,0,0,0,0,0,351.2,0,0,0,0,0,57.6,0,0,0,125.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474.2,.1068,74.23569999999999,68.10000000000001,80,Total_N_kg,1,,8.879125000000002,83.1148,74.23569999999999,0,0,0,0,0,0,0,5350.35,0,0,0,0,0,0,5350.35,5350.35,1,Drystock,Matched (3)
136582020,13658,Average,2,0,SDA Sheep & Cattle,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,.,0,3123,3845,11604,0,0,18572,23942,0,46532,1159,0,0,0,664,0,72296,90868,300400,28219,328618,0,16224,0,88999,2941,108165,527651,10563,517087,31.040001,5026,1972,16999,2.8032,76320.727,85859,38475,47384,75445,10655,17889,0,0,10176,3958,0,12024,6081,11469,11494,1.12765,.55997002,442.17999,0,0,0,0,0,92.099998,422.5,37.5,0,50.299999,140,36186,2149,5,1,0,5.3000002,.5,1.5,0,37,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101.5,299.5,1,17.5,422.5,7665,,6312,28065,41068,2020,23.309999,7,1,886937,12662,95659,102101,27832,33144,2498,1.78,925111,939465,0,0,34377,103649,109.2,85859,24762,0,44698,17889,5077,2270,0,0,1,2,267.60001,1971.79,UKM6,9682,9682,0,33976,0,0,3604,0,0,122,0,0,0,0,0,0,0,0,0,0,0,350.07999,175.5,.97000003,0,4150,2020,NNKG,2019,Mixed Cattle and Sheep,93.06999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.902115,198.189045,0,0,0,0,2.65,416.74116,2688,0,0,0,0,176,0,0,0,0,1909.65,0,0,0,0,0,0,0,0,0,279.21,0,0,0,0,0,0,0,0,0,0,.07,0,0,0,0,5052.929999999999,.0825,49.814,267.6,350.08,Total_N_kg,1,,4.477744224777051,54.2917,49.814,0,0,0,0,0,0,0,6888.410000000001,9228.150000000001,0,0,0,882,0,16998.56,16998.56,1,Drystock,Matched (3)
136602020,13660,Average,2,0,Dairy,4 - Specialist grazing livestock,45 - Specialist dairying,450 - Specialist dairying,.,0,150146,59169,12878,0,0,222193,521468,20075,929651,12565,0,0,0,4411,0,1488170,1710363,1289455,349318,1638773,0,417987,0,370403,39390,827780,4176917,0,4176917,2.26,9390,13794,1841536,9.1426001,636306.06,643496,560901,82595,723177,-68629,252011,0,0,60041,58426,72625,121095,34175,86847,34904,.90608001,.79304999,327,0,0,0,0,0,278.70001,0,0,293,314.5,18000,539389,3512,31,0,293,50,0,0,0,190.5,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,61479,312052,349646,2020,219.92999,9,1,3309689,-30396,433562,426849,146199,112230,15208,1.99,3825813,3821434,446073,18015,434462,317593,442.32001,643496,-38560,0,99256,252011,44134,1720,0,72625,1,2,302.79999,13794.31,UKM6,16845,16845,0,64425,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,48.299999,24.1,0,0,5339,2020,NNKG,2019,Dairy,278.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355.353505,0,0,0,0,8466.860000000001,0,9822.213505,68529,0,0,0,305.64,96,0,0,0,0,38983.2,0,0,0,0,1642.2,0,461.66,0,0,836.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110853.8,.0886,362.5104,302.8,48.3,Total_N_kg,1,,35.24292703623968,397.7533,362.5104,0,0,0,0,0,0,0,0,0,46150.81,0,0,0,1795385.47688,1841536.28688,1841536.28688,1,Dairy,Matched (3)
